Sample;Obscuration;Residual;Concentration;Span;D [4, 3] - Volume weighted mean;Uniformity;Specific surface area;D [3, 2] - Surface weighted mean ;d (0.1);d (0.5);d (0.9);0.02;0.02244;0.025179;0.028251;0.031698;0.035566;0.039905;0.044774;0.050238;0.056368;0.063246;0.070963;0.079621;0.089337;0.100237;0.112468;0.126191;0.141589;0.158866;0.17825;0.2;0.224404;0.251785;0.282508;0.316979;0.355656;0.399052;0.447744;0.502377;0.563677;0.632456;0.709627;0.796214;0.893367;1.002374;1.124683;1.261915;1.415892;1.588656;1.782502;2;2.244037;2.517851;2.825075;3.169786;3.556559;3.990525;4.477442;5.023773;5.636766;6.324555;7.096268;7.962143;8.933672;10.023745;11.246826;12.619147;14.158916;15.886565;17.825019;20;22.440369;25.178508;28.250751;31.697864;35.565588;39.905246;44.774423;50.237729;56.367659;63.245553;70.962678;79.621434;89.336718;100.237447;112.468265;126.191469;141.589157;158.865647;178.250188;200;224.403691;251.785082;282.507509;316.978638;355.655882;399.052463;447.744228;502.377286;563.676586;632.455532;709.626778;796.214341;893.367184;1002.374467;1124.68265;1261.914689;1415.891569;1588.656469;1782.501876;2000;Clay;Silt;Very_fine_sand;Fine_sand;Medium_sand;Coarse_sand;Very_coarse_sand;
E40;16.33;0.398;0.0787;4.734;318.668;1.41;0.177;33.839;16.138;176.016;849.433;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012329;0.052656;0.057484;0.070243;0.085101;0.104138;0.125393;0.149606;0.175598;0.203442;0.232694;0.263066;0.295071;0.327897;0.362863;0.39874;0.436585;0.47546;0.51519;0.55546;0.595087;0.634979;0.673602;0.712468;0.750725;0.789382;0.828686;0.869033;0.912178;0.958173;1.010489;1.069487;1.139658;1.22328;1.32382;1.445193;1.586637;1.752992;1.935382;2.135136;2.339332;2.541122;2.729492;2.894165;3.031353;3.13343;3.203015;3.238262;3.242564;3.21854;3.171292;3.106927;3.035377;2.963401;2.90197;2.854433;2.823142;2.801105;2.773992;2.721964;2.621902;2.461301;2.229234;1.942958;1.614275;1.271167;0.945835;0.603749;0.339298;2.517581;22.592686;15.6706;19.207103;17.68525;15.609498;6.717282;
E50;24.35;0.273;0.0529;6.756;183.568;2;0.403;14.872;5.987;78.608;537.072;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045011;0.059616;0.064832;0.069723;0.076775;0.084725;0.094828;0.108711;0.127201;0.151494;0.181823;0.219547;0.263495;0.315251;0.373322;0.43883;0.511492;0.591007;0.678698;0.771623;0.872207;0.975032;1.080754;1.184235;1.282592;1.372504;1.449329;1.513091;1.560666;1.594318;1.614671;1.624914;1.628164;1.628294;1.629536;1.635942;1.651699;1.679783;1.724004;1.786193;1.867587;1.96888;2.085759;2.217485;2.352051;2.485051;2.601829;2.692524;2.746371;2.757363;2.724343;2.65458;2.557008;2.448947;2.34259;2.252983;2.189389;2.1568;2.154844;2.175198;2.20134;2.214505;2.193674;2.120499;1.984059;1.786768;1.533585;1.252585;0.959643;0.685848;0.449331;0.269065;0.12135;0.06431;0.015924;6.100211;39.107483;16.007481;14.445497;13.096361;9.637139;1.605828;
G0;23.63;0.934;0.2347;1.97;693.248;0.593;0.0908;66.06;36.257;674.934;1365.665;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015153;0.056159;0.06088;0.07374;0.086999;0.103277;0.120983;0.140478;0.162031;0.184998;0.210193;0.236484;0.264331;0.292704;0.321154;0.349163;0.375708;0.40127;0.424878;0.447584;0.469074;0.490066;0.510653;0.530777;0.550679;0.569486;0.58751;0.60384;0.619037;0.63344;0.648349;0.665667;0.687142;0.715544;0.750818;0.793784;0.840995;0.888383;0.929442;0.957349;0.966596;0.95386;0.920036;0.873226;0.82628;0.802505;0.831855;0.951059;1.191617;1.593883;2.154407;2.881284;3.722278;4.622899;5.4959;6.242028;6.790429;7.059021;7.0194;6.67154;6.027921;5.134967;4.106323;2.770861;1.619622;1.214891;12.145358;5.376549;5.207762;12.494528;37.229677;26.331234;
G10;15.39;1.925;0.218;1.645;847.628;0.468;0.0613;97.895;62.455;878.038;1506.552;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.036031;0.061421;0.067456;0.079382;0.092309;0.106963;0.122319;0.139457;0.157484;0.176812;0.196803;0.217162;0.237514;0.257042;0.276001;0.293579;0.310544;0.326795;0.343221;0.360432;0.379017;0.399958;0.422918;0.448638;0.475709;0.504053;0.532197;0.559422;0.585468;0.61009;0.635306;0.662169;0.694116;0.732682;0.779559;0.833533;0.889979;0.942354;0.977725;0.983488;0.946465;0.857268;0.7171;0.542827;0.367488;0.246894;0.248925;0.447857;0.913545;1.678015;2.747707;4.067598;5.508391;6.944354;8.142546;8.955349;9.222954;8.87875;7.925688;6.551769;4.512125;2.669274;0.705338;9.368334;4.872223;5.024873;3.902724;36.365945;39.76056;
G20;11.77;0.54;0.0526;6.088;308.889;1.81;0.187;32.126;15.123;139.506;864.405;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012549;0.053305;0.057499;0.069905;0.08418;0.102931;0.123975;0.148231;0.174615;0.20332;0.234034;0.266553;0.301481;0.337878;0.377066;0.417445;0.459924;0.503208;0.546932;0.590675;0.633215;0.675709;0.716821;0.7586;0.800709;0.844936;0.892358;0.944227;1.00367;1.071361;1.152676;1.247765;1.362387;1.497598;1.655366;1.837326;2.03752;2.257264;2.479651;2.700988;2.900911;3.066787;3.182788;3.237686;3.225899;3.149739;3.014625;2.838173;2.633553;2.424108;2.232135;2.080133;1.993104;1.98701;2.068919;2.233709;2.45528;2.694897;2.898538;3.011646;2.992914;2.825361;2.517127;2.118551;1.67341;1.240194;0.864833;0.521759;0.280354;2.547522;26.387343;18.315059;16.292333;12.818155;16.940483;6.699101;
G30;22.44;0.54;0.068;6.787;272;2.16;0.287;20.871;9.312;108.779;747.614;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024768;0.053272;0.052229;0.05691;0.06095;0.06865;0.07791;0.090931;0.107969;0.128981;0.154645;0.183767;0.21698;0.25293;0.292059;0.334088;0.379;0.427949;0.479933;0.53717;0.597607;0.662796;0.730913;0.801473;0.873915;0.946275;1.020594;1.094476;1.171315;1.249799;1.331864;1.417304;1.505355;1.597088;1.688816;1.782503;1.873232;1.962054;2.04576;2.123044;2.19235;2.249999;2.294393;2.320011;2.323459;2.299681;2.244651;2.156599;2.039015;1.89638;1.746311;1.601776;1.488804;1.426345;1.43729;1.53658;1.734467;2.022246;2.391804;2.792909;3.191238;3.520756;3.72862;3.765828;3.610201;3.258253;2.757374;2.156192;1.542509;0.984748;0.551034;0.201373;0.079528;0;3.981091;35.532936;12.959785;9.237106;15.65342;19.276468;3.359192;
G50;13.49;1.001;0.0966;1.872;724.187;0.576;0.118;51.01;24.695;745.229;1419.944;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031094;0.059257;0.066233;0.081591;0.099312;0.119773;0.142961;0.168918;0.197414;0.228931;0.26245;0.298897;0.336362;0.375108;0.413244;0.449676;0.483141;0.511909;0.536057;0.554515;0.568275;0.577602;0.58362;0.587209;0.589316;0.590812;0.592302;0.594404;0.59766;0.603082;0.612087;0.626752;0.64997;0.684203;0.733602;0.797899;0.879031;0.971965;1.071154;1.166023;1.243351;1.290232;1.291884;1.237884;1.125779;0.958119;0.75476;0.549564;0.389518;0.336042;0.455386;0.798412;1.408223;2.272264;3.352585;4.552615;5.727236;6.752331;7.454613;7.753562;7.601978;7.01277;6.051774;4.880574;3.311289;1.943442;1.756831;13.648807;6.621756;5.91799;5.659845;35.592942;30.801827;
G40;20.48;0.539;0.0806;3.289;519.469;1.13;0.22;27.31;11.085;383.788;1273.448;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044305;0.055085;0.061012;0.066817;0.075842;0.087222;0.101848;0.121257;0.1447;0.172949;0.204855;0.240659;0.279916;0.322336;0.368704;0.417768;0.471319;0.527162;0.586477;0.647321;0.70896;0.770466;0.829654;0.887473;0.941299;0.992754;1.039957;1.083133;1.121073;1.152602;1.177236;1.193725;1.202618;1.204379;1.201108;1.195876;1.192579;1.195654;1.209305;1.237637;1.281106;1.340366;1.410315;1.484995;1.555285;1.611275;1.644719;1.647428;1.614865;1.547286;1.447685;1.328949;1.212259;1.126708;1.108999;1.197795;1.418807;1.792176;2.302656;2.920365;3.583428;4.207216;4.722231;5.039787;5.120217;4.94508;4.519484;3.878495;3.11528;2.10686;1.23284;3.236594;24.579554;9.046955;8.798472;8.947141;25.593244;19.798039;
H5;25.57;0.385;0.0933;5.689;415.829;1.89;0.247;24.326;8.933;192.744;1105.387;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01444;0.062375;0.069799;0.08667;0.10769;0.134244;0.16504;0.201238;0.241646;0.286921;0.336833;0.391255;0.451385;0.51572;0.586697;0.661449;0.741544;0.824283;0.908439;0.992343;1.072352;1.148837;1.217365;1.279071;1.330963;1.373072;1.404245;1.4241;1.43317;1.432475;1.424088;1.411358;1.39814;1.389448;1.390013;1.404467;1.435653;1.485847;1.550998;1.627729;1.70485;1.771099;1.813116;1.820189;1.785225;1.709585;1.597762;1.466709;1.331906;1.218986;1.154174;1.16542;1.275545;1.505523;1.845227;2.286351;2.781579;3.281526;3.720662;4.036464;4.18843;4.15056;3.927231;3.554912;3.064102;2.502098;1.929952;1.268814;0.728598;3.651953;30.13372;10.522208;8.479122;10.859645;23.304873;13.048476;
H0;16.89;0.436;0.0779;3.182;462.953;1.06;0.185;32.354;13.016;350.35;1127.776;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012819;0.053403;0.055108;0.065622;0.077454;0.095641;0.117232;0.143663;0.173688;0.207329;0.244048;0.283384;0.325904;0.370368;0.418371;0.46801;0.520515;0.574409;0.62932;0.684728;0.738929;0.793035;0.84475;0.895728;0.944206;0.990504;1.033545;1.072236;1.106436;1.134814;1.158635;1.178123;1.196127;1.215546;1.240173;1.274066;1.319489;1.379281;1.44956;1.528066;1.604798;1.67018;1.712722;1.723585;1.697733;1.638099;1.551899;1.457628;1.374245;1.329228;1.349314;1.4614;1.680787;2.02324;2.462219;2.980326;3.517328;4.019467;4.423529;4.676595;4.747814;4.624347;4.314194;3.860333;3.293425;2.664164;2.037066;1.33007;0.759996;2.644034;23.842165;9.937084;8.700413;14.1253;26.805946;13.945054;
H15;18.53;0.519;0.0521;6.452;287.977;2.02;0.301;19.902;8.356;122.022;795.614;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027626;0.059232;0.057792;0.062647;0.066737;0.074979;0.085035;0.099497;0.118762;0.142888;0.172749;0.207013;0.246417;0.289246;0.335782;0.385337;0.437446;0.492949;0.550311;0.611632;0.674477;0.740324;0.8071;0.873994;0.939813;1.001873;1.060657;1.113017;1.160173;1.200351;1.234359;1.262537;1.286236;1.308483;1.332316;1.363157;1.404814;1.463374;1.54213;1.643356;1.767937;1.909743;2.065802;2.218816;2.359873;2.468927;2.532996;2.541318;2.492214;2.39034;2.254899;2.103016;1.963716;1.856803;1.80522;1.824276;1.924776;2.102909;2.349982;2.625703;2.899432;3.119665;3.246864;3.251405;3.126554;2.878039;2.541905;2.143134;1.731623;1.329213;0.966395;0.663959;0.395707;0.210222;4.524077;31.374839;14.785668;11.80793;15.022467;17.187901;5.297119;
H45;19.69;0.271;0.0458;6.985;248.114;2.1;0.365;16.429;6.688;102.306;721.34;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042479;0.055965;0.060639;0.064977;0.071549;0.079169;0.089088;0.102899;0.121384;0.145621;0.175655;0.21255;0.254799;0.303448;0.356542;0.414574;0.476777;0.542548;0.612773;0.685169;0.761876;0.839211;0.918305;0.996028;1.071036;1.141782;1.205659;1.263797;1.314033;1.358668;1.397014;1.43032;1.45866;1.482207;1.501751;1.517588;1.531901;1.546808;1.566811;1.596903;1.642711;1.710144;1.801357;1.920074;2.057615;2.209693;2.358299;2.487772;2.579786;2.62095;2.605048;2.536531;2.425482;2.293834;2.160311;2.04967;1.980975;1.968752;2.019232;2.130742;2.281732;2.449741;2.596966;2.689556;2.696626;2.602334;2.40092;2.114433;1.763415;1.396624;1.041172;0.730743;0.483761;0.279281;0.144759;5.630481;34.270383;14.861548;13.446803;13.447165;14.267284;4.07634;
I0;24.79;0.638;0.1078;2.736;511.904;0.923;0.205;29.297;11.573;436.437;1205.762;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030334;0.060179;0.061988;0.070998;0.082074;0.097942;0.117771;0.142052;0.171063;0.203548;0.239686;0.278912;0.320896;0.366397;0.414208;0.466097;0.519933;0.57678;0.634579;0.692305;0.748585;0.800818;0.849179;0.890999;0.927328;0.956994;0.980828;0.999098;1.012528;1.022379;1.029665;1.036134;1.043266;1.053357;1.068626;1.09143;1.124219;1.167705;1.223527;1.287649;1.358128;1.426467;1.484786;1.523213;1.533583;1.510184;1.45331;1.366201;1.262925;1.158341;1.078041;1.050282;1.106825;1.27387;1.580075;2.01695;2.581603;3.222413;3.885404;4.493517;4.966946;5.249608;5.291513;5.082771;4.653708;4.04006;3.307703;2.549297;1.672195;0.958022;3.124145;22.737911;8.836361;7.3691;11.781736;28.969759;17.180985;
I10;23.85;2.317;0.187;1.829;737.802;0.547;0.114;52.54;25.463;756.897;1409.452;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031551;0.059698;0.066284;0.081564;0.099254;0.119564;0.142208;0.167065;0.193755;0.222656;0.252865;0.285325;0.318533;0.352995;0.387342;0.420918;0.452925;0.482009;0.508495;0.531241;0.551212;0.568148;0.582753;0.595201;0.605622;0.614206;0.620604;0.624906;0.626975;0.627332;0.627035;0.627969;0.632898;0.645095;0.668873;0.706316;0.760145;0.827958;0.905531;0.983495;1.048864;1.087678;1.08356;1.023872;0.905265;0.730768;0.523816;0.324447;0.187517;0.180888;0.377496;0.824013;1.55911;2.553467;3.752086;5.038564;6.252445;7.262259;7.89847;8.091377;7.813841;7.094575;6.019587;4.766526;3.18088;1.840112;1.721789;13.379603;5.613671;4.591728;5.682491;38.295201;30.715521;
I20;15.98;0.523;0.0593;7.895;323.258;2.42;0.228;26.316;12.145;115.094;920.87;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045433;0.052685;0.056587;0.062453;0.0732;0.086907;0.10372;0.124686;0.148521;0.17579;0.205316;0.237392;0.271726;0.308238;0.347798;0.389545;0.435206;0.48308;0.534293;0.587223;0.641228;0.695507;0.74823;0.800631;0.851088;0.90244;0.954949;1.011755;1.075195;1.147561;1.233233;1.332002;1.449225;1.581474;1.731978;1.896542;2.072235;2.255294;2.435059;2.60805;2.757353;2.877048;2.951609;2.97147;2.927339;2.816763;2.638827;2.409465;2.137898;1.85629;1.584858;1.358675;1.206845;1.156089;1.22517;1.424207;1.73219;2.127465;2.553651;2.954951;3.266778;3.435577;3.429675;3.244605;2.899475;2.454122;1.956451;1.46849;1.039951;0.63676;0.346478;3.125203;31.785625;17.183056;10.554031;10.218772;19.231061;7.902252;
I30;19.43;0.48;0.0578;6.294;431.895;2.05;0.286;20.991;8.431;183.947;1166.141;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025963;0.056338;0.055944;0.061409;0.06606;0.074259;0.083957;0.097448;0.11514;0.137167;0.164473;0.196059;0.23292;0.273846;0.319522;0.369682;0.424112;0.483741;0.546612;0.614393;0.683426;0.754087;0.822829;0.887649;0.946326;0.995971;1.036949;1.067776;1.090571;1.106355;1.117652;1.126644;1.13559;1.146809;1.161583;1.181669;1.207201;1.239533;1.278876;1.326115;1.382734;1.448622;1.52689;1.614464;1.712832;1.815655;1.91771;2.009446;2.079906;2.119202;2.11663;2.065326;1.96516;1.81892;1.642085;1.458512;1.299053;1.204089;1.21095;1.34886;1.634183;2.052295;2.570148;3.123994;3.630196;4.019217;4.214133;4.186919;3.942743;3.506934;2.931806;2.301237;1.530618;0.885874;4.399045;27.286321;11.654751;11.066633;8.74943;21.744607;15.099212;
I40;14.26;0.305;0.0319;5.642;156.063;1.69;0.37;16.237;7.109;75.388;432.426;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045749;0.059908;0.06457;0.068481;0.074631;0.081558;0.090471;0.103056;0.120025;0.142424;0.170277;0.204501;0.243598;0.288396;0.336965;0.389679;0.445825;0.504955;0.568088;0.633511;0.703632;0.775655;0.851258;0.9281;1.005381;1.08204;1.155518;1.227321;1.29475;1.360735;1.424252;1.48744;1.550997;1.615649;1.683928;1.755237;1.833871;1.919046;2.015772;2.125472;2.250927;2.394666;2.552877;2.726454;2.900572;3.069552;3.21378;3.31946;3.371865;3.362989;3.290559;3.164696;2.994804;2.803206;2.602176;2.409513;2.235543;2.085852;1.965526;1.867076;1.785692;1.70739;1.623133;1.522116;1.398936;1.252506;1.080378;0.893589;0.690033;0.503425;0.318129;0.17029;0.039567;0;0;5.3403;39.917918;19.628205;16.209938;11.034669;6.837558;1.031411;
I45;16.76;0.364;0.0384;8.642;249.385;2.51;0.365;16.427;6.883;87.549;763.493;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044789;0.058432;0.062779;0.066197;0.071824;0.078195;0.086523;0.098545;0.115014;0.137042;0.164736;0.199113;0.238781;0.284722;0.335123;0.390532;0.450374;0.514302;0.583524;0.656173;0.734861;0.816282;0.902043;0.989108;1.076092;1.161163;1.240697;1.315315;1.381224;1.440378;1.491151;1.53518;1.573294;1.607143;1.639949;1.673941;1.713817;1.76139;1.820562;1.891479;1.973248;2.063538;2.155521;2.245695;2.324238;2.388033;2.430074;2.447743;2.439232;2.405749;2.349112;2.275702;2.188073;2.09455;1.998452;1.908182;1.832876;1.783852;1.773668;1.811684;1.897344;2.02413;2.169798;2.305965;2.397652;2.414382;2.335245;2.160347;1.899772;1.591296;1.261231;0.945059;0.670224;0.41167;0.224876;5.371581;37.792448;14.459943;12.297835;11.460476;13.513363;5.104356;
I50;18.94;0.823;0.096;2.14;665.418;0.726;0.17;35.31;13.979;666.396;1440.052;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013337;0.055845;0.058291;0.069314;0.081179;0.099016;0.120008;0.145875;0.175737;0.209944;0.248222;0.29019;0.336333;0.384887;0.436863;0.48917;0.541808;0.591834;0.637511;0.676929;0.70788;0.730353;0.74356;0.748851;0.747513;0.741512;0.732859;0.723658;0.715594;0.710242;0.70834;0.710514;0.717147;0.72865;0.745857;0.770426;0.803861;0.850026;0.909631;0.986546;1.079261;1.186917;1.304462;1.423375;1.535901;1.626193;1.683564;1.693016;1.645423;1.537402;1.377964;1.187463;1.006643;0.882034;0.877352;1.047491;1.433256;2.054633;2.89149;3.867396;4.901628;5.826647;6.524377;6.849931;6.723045;6.109059;5.12824;3.571393;2.129133;2.725041;17.183726;7.516462;9.563562;6.434239;26.066171;30.510801;
J45;18.92;0.313;0.0418;6.998;222.103;2.09;0.383;15.651;6.269;91.999;650.05;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044127;0.058434;0.063508;0.06813;0.07484;0.082419;0.092137;0.105644;0.123779;0.147722;0.17766;0.214841;0.257972;0.308406;0.364458;0.426976;0.49546;0.56945;0.650024;0.73441;0.824762;0.916186;1.009253;1.099384;1.184062;1.260449;1.324798;1.37749;1.416474;1.44427;1.462062;1.473017;1.4801;1.486691;1.496507;1.512482;1.538117;1.574876;1.62554;1.690477;1.769886;1.863662;1.967658;2.081569;2.196074;2.309186;2.410944;2.496107;2.558563;2.594897;2.605043;2.591395;2.557631;2.509432;2.450342;2.385846;2.321852;2.265043;2.223417;2.199953;2.193996;2.197669;2.198287;2.178878;2.122738;2.019221;1.860319;1.655644;1.410475;1.150855;0.890039;0.650042;0.447474;0.266757;0.14171;5.885159;36.251084;14.97474;14.816498;13.278365;11.247275;3.546877;
K0;16.42;0.145;0.0575;7.325;296.375;2.09;0.242;24.782;10.548;119.859;888.518;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043832;0.051163;0.055312;0.061982;0.073676;0.088862;0.107741;0.131467;0.158761;0.190351;0.224953;0.262913;0.303828;0.347458;0.394649;0.444182;0.497934;0.553791;0.613057;0.673903;0.735666;0.797435;0.856968;0.915151;0.969339;1.02133;1.069742;1.115842;1.16003;1.203206;1.248052;1.295848;1.351675;1.417335;1.498834;1.598952;1.720817;1.867139;2.033966;2.222728;2.418424;2.616605;2.797265;2.946633;3.048179;3.090345;3.067548;2.983515;2.845275;2.672591;2.480091;2.290529;2.122168;1.990135;1.908907;1.882818;1.911309;1.985911;2.09003;2.203649;2.303575;2.367664;2.378931;2.325991;2.202906;2.017926;1.773711;1.482762;1.171558;0.785465;0.457717;3.439064;30.35923;17.566575;15.394169;11.76911;13.782716;7.689139;
K20;18.78;1.312;0.1074;2.548;575.455;0.871;0.151;39.631;18.255;513.316;1326.099;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012479;0.051191;0.050849;0.058888;0.06641;0.079813;0.095365;0.114635;0.136649;0.161404;0.188612;0.218038;0.25024;0.284359;0.321633;0.360504;0.401718;0.443814;0.48615;0.527939;0.567607;0.605821;0.641097;0.675053;0.707415;0.739718;0.772858;0.807771;0.846352;0.888514;0.936688;0.989774;1.049614;1.115332;1.186909;1.264475;1.345654;1.431758;1.517362;1.602259;1.679408;1.743725;1.787551;1.803847;1.786432;1.732323;1.639142;1.513937;1.363087;1.204747;1.062255;0.964927;0.948067;1.048146;1.289008;1.692458;2.246716;2.929545;3.686805;4.434672;5.10004;5.570584;5.781476;5.68035;5.254;4.53385;3.640235;2.452503;1.427445;2.090565;20.309897;10.403222;8.515491;8.189322;27.503122;22.988383;
K30;19.66;0.553;0.061;7.045;330.365;2.1;0.277;21.653;8.564;135.883;965.925;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011121;0.053936;0.052143;0.058139;0.061431;0.070944;0.082619;0.098813;0.119638;0.145809;0.176516;0.212707;0.253233;0.29883;0.349335;0.404682;0.466058;0.53175;0.603911;0.67913;0.758365;0.838245;0.916934;0.992187;1.060308;1.121395;1.172157;1.21419;1.246742;1.271739;1.290748;1.306076;1.320881;1.337819;1.360692;1.3917;1.434441;1.490492;1.561081;1.646947;1.744699;1.854084;1.965659;2.076541;2.175644;2.256219;2.310932;2.335999;2.33171;2.303056;2.25671;2.202735;2.148031;2.100195;2.064416;2.045772;2.049595;2.081535;2.144343;2.241505;2.367821;2.513858;2.660245;2.779571;2.844567;2.826291;2.704526;2.480163;2.158663;1.767597;1.356811;0.884093;0.502534;4.051615;30.976711;13.487045;13.075143;12.930571;16.329058;9.149861;
K35;22.05;2.209;0.2629;1.602;887.337;0.447;0.0746;80.482;69.769;917.194;1539.261;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01457;0.053566;0.057184;0.068859;0.080727;0.09574;0.112006;0.129849;0.149315;0.169622;0.191281;0.213113;0.235301;0.25681;0.277092;0.295508;0.311156;0.324092;0.333749;0.340681;0.345131;0.347878;0.349662;0.351313;0.353688;0.357363;0.362942;0.370495;0.380332;0.392347;0.406632;0.42353;0.443063;0.466475;0.493432;0.525213;0.560779;0.599328;0.638128;0.672985;0.699318;0.710273;0.700058;0.664484;0.601781;0.517707;0.426973;0.354266;0.336468;0.421616;0.657917;1.101771;1.783001;2.724487;3.907197;5.24835;6.664975;7.953335;8.965809;9.496264;9.412804;8.633506;7.302365;5.110094;3.054244;1.122719;8.431785;3.695751;3.621276;4.655039;35.464153;43.009277;
K40;20.95;0.253;0.0347;7.816;152.795;2.34;0.514;11.672;4.785;57.347;452.982;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008781;0.057121;0.067761;0.079619;0.088739;0.098346;0.107778;0.118558;0.132506;0.150775;0.174951;0.20647;0.245648;0.294226;0.350624;0.416738;0.490454;0.572924;0.663457;0.761311;0.86769;0.978652;1.096685;1.215027;1.334051;1.447524;1.551963;1.643511;1.717506;1.774344;1.812148;1.834212;1.843001;1.842823;1.837808;1.832287;1.830248;1.835079;1.849732;1.875755;1.915188;1.968226;2.034843;2.114826;2.204434;2.302924;2.401166;2.495587;2.575003;2.631521;2.65676;2.646259;2.598699;2.520166;2.415994;2.2995;2.177937;2.062053;1.957973;1.868996;1.798138;1.74096;1.694085;1.648051;1.595243;1.525632;1.431029;1.307618;1.150858;0.970231;0.770802;0.572097;0.390225;0.244269;0.11876;0.066592;0.020526;8.029814;44.018626;15.603829;13.433623;10.345473;7.15617;1.412469;
K50;17.45;0.814;0.0818;2.756;550.88;0.924;0.181;33.065;13.931;459.807;1281.001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027355;0.054226;0.055762;0.063448;0.072722;0.08618;0.103187;0.124535;0.150802;0.181193;0.216096;0.255042;0.297498;0.343735;0.39178;0.442446;0.492591;0.542174;0.588449;0.629933;0.665081;0.692239;0.711818;0.72364;0.729467;0.730984;0.730433;0.729953;0.731535;0.736981;0.747335;0.763872;0.786613;0.81663;0.85402;0.899486;0.954331;1.01838;1.094853;1.181333;1.280423;1.3876;1.500158;1.611379;1.712539;1.79646;1.851471;1.871305;1.850013;1.787325;1.691508;1.581467;1.485498;1.442595;1.495668;1.679991;2.023854;2.521655;3.149023;3.84343;4.511054;5.06834;5.406866;5.473289;5.247416;4.743752;4.017828;3.18383;2.129788;1.236333;2.866007;18.552131;9.288559;10.633089;10.649261;27.452002;20.558947;
