"plot","lon","lat","elevation","slope","aspect","drainage"
"AC30",18.54818072,-31.2661254,198.668712615967,0.0619807797613545,5.60986245674172,1.62691943250692e-10
"AC25",18.5482128,-31.2661613,198.848476409912,0.0274907166892819,0.609441741981054,2.44037900998251e-10
"AC20",18.54824488,-31.2661972,198.864345550537,0.0165910530164561,1.63758360223188,2.44037900998251e-10
"AC15",18.54827696,-31.2662331,198.765338897705,0.0157556537744541,2.76204328134381,7.32113702994752e-10
"AC10",18.54830904,-31.266269,198.661422729492,0.0288408856424493,2.63815999685048,1.62691943250692e-10
"AC5",18.54834112,-31.2663049,198.466026306152,0.050818525679489,2.66299167072525,7.32113702994752e-10
"AC0",18.5483732,-31.2663408,198.224754333496,0.0387300484561203,2.54023380898985,1.05749764500729e-09
"AD50",18.5480116,-31.2660097,197.520221710205,0.0391563462014276,4.67130910753337,1.05749764500729e-09
"AD45",18.54804367,-31.26604555,197.647964477539,0.0504303244976618,5.07057448263097,3.00980085299329e-09
"AD40",18.54807574,-31.2660814,197.92520904541,0.082208892809297,4.87792982993333,3.25383886501385e-10
"AD35",18.54810781,-31.26611725,198.238544464111,0.0726508158316801,5.6462656145925,6.50767773002769e-10
"AD30",18.54813988,-31.2661531,198.638381958008,0.070554597798611,5.63449093023151,3.25383886501385e-10
"AD25",18.54817195,-31.26618895,198.960414886475,0.0226722388878771,1.72802180852094,8.13459716253462e-11
"AD20",18.54820402,-31.2662248,198.872135162354,0.0200590799639925,2.49662126145294,3.25383886501385e-10
"AD15",18.54823609,-31.26626065,198.754146575928,0.0264793368445259,2.58024041539869,1.62691943250692e-10
"AD10",18.54826816,-31.2662965,198.622982025146,0.030079008707756,2.90796007162812,2.44037900998251e-09
"AD5",18.54830023,-31.26633235,198.415897369385,0.0526115353996828,2.67156753982244,1.62691943250692e-10
"AD0",18.5483323,-31.2663682,198.187412261963,0.0388072997446973,2.54310367205191,4.88075801996501e-10
"AE50",18.5479708,-31.2660376,197.367214202881,0.0617252377591847,6.09870388649609,1.4642274059895e-09
"AE45",18.54800286,-31.2660734,197.727058410645,0.0936393253147504,0.011638036301227,5.69421787499635e-10
"AE40",18.54803492,-31.2661092,198.05052947998,0.0706832846048552,6.27022201143794,1.13884357499927e-09
"AE35",18.54806698,-31.266145,198.380535125732,0.0629044564159285,5.83976657103557,7.32113702994752e-10
"AE30",18.54809904,-31.2661808,198.666893005371,0.0555186473201982,5.53244937955215,4.06729844248943e-10
"AE25",18.5481311,-31.2662166,198.953853607178,0.0218624580451585,5.69571534753391,8.13459716253462e-11
"AE20",18.54816316,-31.2662524,198.852794647217,0.0319831985727643,2.46006507278619,3.25383886501385e-10
"AE15",18.54819522,-31.2662882,198.699337005615,0.0307855502269622,2.64288590535109,5.69421787499635e-10
"AE10",18.54822728,-31.266324,198.544960021973,0.0296234048371096,2.91230879875807,6.50767773002769e-10
"AE5",18.54825934,-31.2663598,198.351947784424,0.0477518354714119,2.78014543505019,1.38288147599752e-09
"AE0",18.5482914,-31.2663956,198.133392333984,0.0536240560562356,2.90664061406148,5.69421787499635e-10
"AF50",18.54793,-31.2660655,197.61446762085,0.117242036087678,0.0224791400946764,7.32113702994752e-10
"AF45",18.54796205,-31.26610125,197.992378234863,0.0673769770021335,6.18267341766888,5.69421787499635e-10
"AF40",18.5479941,-31.266137,198.173969268799,0.0451954220352791,5.64041003475573,8.9480567400102e-10
"AF35",18.54802615,-31.26617275,198.387546539307,0.0416880681648888,5.60091498474675,5.69421787499635e-10
"AF30",18.5480582,-31.2662085,198.601726531982,0.0453210314044879,5.54998098627055,2.44037900998251e-10
"AF25",18.54809025,-31.26624425,198.848663330078,0.0776637949515108,4.82821693045121,1.62691943250692e-10
"AF20",18.5481223,-31.26628,198.792995452881,0.0361255626016273,4.34512731460379,5.69421787499635e-10
"AF15",18.54815435,-31.26631575,198.71012878418,0.0317191370915496,2.27340528515748,2.44037900998251e-10
"AF10",18.5481864,-31.2663515,198.551025390625,0.0410205426969362,2.28181657542601,4.88075801996501e-10
"AF5",18.54821845,-31.26638725,198.304107666016,0.0411273659731648,2.42672412843975,8.13459688497886e-10
"AF0",18.5482505,-31.266423,198.098159790039,0.0469588642428584,2.46603224749925,1.13884357499927e-09
"AG50",18.5478892,-31.2660934,197.846965789795,0.048061413435069,5.75103005797823,7.32113702994752e-10
"AG45",18.54792124,-31.2661291,198.058689117432,0.0329492618082848,5.49389043312663,4.06729844248943e-10
"AG40",18.54795328,-31.2661648,198.201854705811,0.0332939709792798,5.7476550572457,8.13459716253462e-11
"AG35",18.54798532,-31.2662005,198.402606964111,0.0469268800517806,5.70526289810686,2.44037900998251e-10
"AG30",18.54801736,-31.2662362,198.577537536621,0.0165950346270275,5.96804944538883,8.13459716253462e-11
"AG25",18.5480494,-31.2662719,198.534545898438,0.0203627930790117,4.88152671152319,8.13459716253462e-11
"AG20",18.54808144,-31.2663076,198.595329284668,0.0211002290183074,4.15252572861566,4.06729844248943e-10
"AG15",18.54811348,-31.2663433,198.71378326416,0.0144911113526637,3.08300392901573,8.13459716253462e-11
"AG10",18.54814552,-31.266379,198.572032928467,0.0416768082971438,2.43295052595439,4.06729844248943e-10
"AG5",18.54817756,-31.2664147,198.311592102051,0.0616654661369784,2.36929241310087,6.50767773002769e-10
"AG0",18.5482096,-31.2664504,198.068355560303,0.0533970788228751,2.63893495759924,9.76151603993003e-10
"AH50",18.5478484,-31.2661213,197.727966308594,0.0777723690176227,5.0315059811508,2.27768714999854e-09
"AH45",18.54788043,-31.26615695,198.003589630127,0.0490129982822687,5.4673075790234,2.44037900998251e-10
"AH40",18.54791246,-31.2661926,198.143177032471,0.0200238265340399,4.3214133466516,7.32113702994752e-10
"AH35",18.54794449,-31.26622825,198.272422790527,0.0648882346974098,5.37855481556312,4.06729844248943e-10
"AH30",18.54797652,-31.2662639,198.61018371582,0.0635302757859473,5.29645250588247,1.62691943250692e-10
"AH25",18.54800855,-31.26629955,198.537700653076,0.0151370511304403,1.48050042414822,8.13459716253462e-11
"AH20",18.54804058,-31.2663352,198.550594329834,0.0209173253995486,5.39175516343391,8.13459716253462e-11
"AH15",18.54807261,-31.26637085,198.603019714355,0.0282539190990952,4.63428327904786,8.13459716253462e-11
"AH10",18.54810464,-31.2664065,198.564441680908,0.0247599318825457,2.81538214371119,4.06729844248943e-10
"AH5",18.54813667,-31.26644215,198.325214385986,0.0606205150047015,2.47550897059051,7.32113702994752e-10
"AH0",18.5481687,-31.2664778,198.05908203125,0.052422578187278,2.60231743538339,6.50767773002769e-10
"AI50",18.5478076,-31.2661492,197.598217010498,0.0754841151139181,5.26619329695395,1.00869002039872e-08
"AI45",18.54783962,-31.2661848,197.944499969482,0.043139927924577,5.24154522905007,9.76151603993003e-09
"AI40",18.54787164,-31.2662204,198.086254119873,0.0346067177221615,5.38465548893063,6.50767773002769e-10
"AI35",18.54790366,-31.266256,198.27417755127,0.0435660326856352,5.5075037305806,3.25383886501385e-10
"AI30",18.54793568,-31.2662916,198.480667114258,0.0433882747821386,4.89339229607617,3.25383886501385e-10
"AI25",18.5479677,-31.2663272,198.592975616455,0.0200094318227909,6.25647107079037,2.44037900998251e-10
"AI20",18.54799972,-31.2663628,198.661441802979,0.0474327360095342,1.13907329623642,8.13459716253462e-11
"AI15",18.54803174,-31.2663984,198.574138641357,0.0170354120934377,1.81027676912594,8.13459716253462e-11
"AI10",18.54806376,-31.266434,198.451965332031,0.0431628409273742,3.77165695465894,8.13459716253462e-11
"AI5",18.54809578,-31.2664696,198.301181793213,0.0387778865010305,2.76709732550149,8.13459716253462e-11
"AI0",18.5481278,-31.2665052,198.021488189697,0.0511053391682453,2.57357522637217,4.06729844248943e-10
"AJ50",18.5477668,-31.2661771,197.480010986328,0.0921589045383774,5.43838103903257,3.25383886501385e-10
"AJ45",18.54779881,-31.26621265,197.825458526611,0.0501889526390341,4.80627553775881,4.88075801996501e-10
"AJ40",18.54783082,-31.2662482,197.976371765137,0.0496391896866278,4.70868365639489,4.06729844248943e-10
"AJ35",18.54786283,-31.26628375,198.143795013428,0.0650417537189874,4.80094611434242,3.25383886501385e-10
"AJ30",18.54789484,-31.2663193,198.253337860107,0.058563003903462,3.87963970378824,3.25383886501385e-10
"AJ25",18.54792685,-31.26635485,198.493171691895,0.0662368253244843,5.23672025700905,3.25383886501385e-10
"AJ20",18.54795886,-31.2663904,198.834728240967,0.0233225091020763,5.5781513958444,8.13459716253462e-11
"AJ15",18.54799087,-31.26642595,198.66764831543,0.0323665375668115,2.1032193593853,8.13459716253462e-11
"AJ10",18.54802288,-31.2664615,198.472053527832,0.0447927349916316,2.657815524381,4.06729844248943e-10
"AJ5",18.54805489,-31.26649705,198.272121429443,0.0536809269334757,2.83951303809424,1.62691943250692e-10
"AJ0",18.5480869,-31.2665326,198.011577606201,0.0494857647189331,2.7694265403525,8.13459716253462e-11
"AK50",18.547726,-31.266205,197.378555297852,0.0700355641780394,5.40306545876772,2.11499529001458e-09
"AK45",18.547758,-31.2662405,197.605522155762,0.0620219203859043,4.69203868948121,9.76151603993003e-10
"AK40",18.54779,-31.266276,197.736915588379,0.0585405545191921,4.49534588066011,8.9480567400102e-10
"AK35",18.547822,-31.2663115,197.902515411377,0.0564860562099646,4.7888340656083,5.69421787499635e-10
"AK30",18.547854,-31.266347,198.069366455078,0.0439362777050505,4.47151569548807,4.06729844248943e-10
"AK25",18.547886,-31.2663825,198.217433929443,0.0850619273948844,4.68597504999663,6.50767773002769e-10
"AK20",18.547918,-31.266418,198.458248138428,0.103689824983955,4.66797197401221,3.25383886501385e-10
"AK15",18.54795,-31.2664535,198.655746459961,0.038683996274958,2.63866616582127,8.13459716253462e-11
"AK10",18.547982,-31.266489,198.450717926025,0.043147210838342,2.73586934801946,8.13459716253462e-11
"AK5",18.548014,-31.2665245,198.203453063965,0.0741846351919046,2.65886377386877,3.25383886501385e-10
"AK0",18.548046,-31.26656,197.888614654541,0.0676119246639033,3.11784487780998,1.30153554600554e-09
